year,New open,census_track,is_cbd,post_covid,DID,open_ln,census
2007,3,310,0,0,0,1.0986122886681098,31000
2012,3,310,0,0,0,1.0986122886681098,31000
2013,3,310,0,0,0,1.0986122886681098,31000
2014,3,310,0,0,0,1.0986122886681098,31000
2001,2,310,0,0,0,0.6931471805599453,31000
2011,2,310,0,0,0,0.6931471805599453,31000
2015,2,310,0,0,0,0.6931471805599453,31000
2000,2,310,0,0,0,0.6931471805599453,31000
2008,1,310,0,0,0,0.0,31000
2006,1,310,0,0,0,0.0,31000
2022,1,310,0,1,0,0.0,31000
2004,17,314.01,0,0,0,2.833213344056216,31401
2019,9,314.01,0,0,0,2.1972245773362196,31401
2005,9,314.01,0,0,0,2.1972245773362196,31401
2008,7,314.01,0,0,0,1.9459101490553132,31401
2015,7,314.01,0,0,0,1.9459101490553132,31401
2009,6,314.01,0,0,0,1.791759469228055,31401
2011,6,314.01,0,0,0,1.791759469228055,31401
2013,5,314.01,0,0,0,1.6094379124341003,31401
2016,5,314.01,0,0,0,1.6094379124341003,31401
2006,4,314.01,0,0,0,1.3862943611198906,31401
2010,4,314.01,0,0,0,1.3862943611198906,31401
2012,4,314.01,0,0,0,1.3862943611198906,31401
2014,4,314.01,0,0,0,1.3862943611198906,31401
2017,4,314.01,0,0,0,1.3862943611198906,31401
2018,4,314.01,0,0,0,1.3862943611198906,31401
2020,4,314.01,0,1,0,1.3862943611198906,31401
2003,3,314.01,0,0,0,1.0986122886681098,31401
2021,3,314.01,0,1,0,1.0986122886681098,31401
2000,2,314.01,0,0,0,0.6931471805599453,31401
2002,2,314.01,0,0,0,0.6931471805599453,31401
2001,2,314.01,0,0,0,0.6931471805599453,31401
2007,1,314.01,0,0,0,0.0,31401
2022,1,314.01,0,1,0,0.0,31401
2004,20,74,0,0,0,2.995732273553991,7400
2015,13,74,0,0,0,2.5649493574615367,7400
2005,7,74,0,0,0,1.9459101490553132,7400
2020,7,74,0,1,0,1.9459101490553132,7400
2006,6,74,0,0,0,1.791759469228055,7400
2007,6,74,0,0,0,1.791759469228055,7400
2017,6,74,0,0,0,1.791759469228055,7400
2011,5,74,0,0,0,1.6094379124341003,7400
2003,4,74,0,0,0,1.3862943611198906,7400
2018,4,74,0,0,0,1.3862943611198906,7400
2014,4,74,0,0,0,1.3862943611198906,7400
2002,3,74,0,0,0,1.0986122886681098,7400
2016,3,74,0,0,0,1.0986122886681098,7400
2019,3,74,0,0,0,1.0986122886681098,7400
2012,2,74,0,0,0,0.6931471805599453,7400
2013,2,74,0,0,0,0.6931471805599453,7400
2009,2,74,0,0,0,0.6931471805599453,7400
2022,2,74,0,1,0,0.6931471805599453,7400
2010,1,74,0,0,0,0.0,7400
2008,1,74,0,0,0,0.0,7400
2021,1,74,0,1,0,0.0,7400
2004,28,173,0,0,0,3.332204510175204,17300
2005,11,173,0,0,0,2.3978952727983707,17300
2018,11,173,0,0,0,2.3978952727983707,17300
2019,8,173,0,0,0,2.0794415416798357,17300
2017,6,173,0,0,0,1.791759469228055,17300
2013,6,173,0,0,0,1.791759469228055,17300
2000,4,173,0,0,0,1.3862943611198906,17300
2009,4,173,0,0,0,1.3862943611198906,17300
2015,3,173,0,0,0,1.0986122886681098,17300
2002,3,173,0,0,0,1.0986122886681098,17300
2020,3,173,0,1,0,1.0986122886681098,17300
2003,3,173,0,0,0,1.0986122886681098,17300
2007,3,173,0,0,0,1.0986122886681098,17300
2016,3,173,0,0,0,1.0986122886681098,17300
1998,2,173,0,0,0,0.6931471805599453,17300
2021,2,173,0,1,0,0.6931471805599453,17300
2010,2,173,0,0,0,0.6931471805599453,17300
2014,2,173,0,0,0,0.6931471805599453,17300
2012,2,173,0,0,0,0.6931471805599453,17300
2011,2,173,0,0,0,0.6931471805599453,17300
2008,2,173,0,0,0,0.6931471805599453,17300
2006,2,173,0,0,0,0.6931471805599453,17300
1997,1,173,0,0,0,0.0,17300
2001,1,173,0,0,0,0.0,17300
2022,1,173,0,1,0,0.0,17300
2004,11,252,0,0,0,2.3978952727983707,25200
2005,6,252,0,0,0,1.791759469228055,25200
2018,5,252,0,0,0,1.6094379124341003,25200
2013,5,252,0,0,0,1.6094379124341003,25200
2019,4,252,0,0,0,1.3862943611198906,25200
2008,4,252,0,0,0,1.3862943611198906,25200
2016,3,252,0,0,0,1.0986122886681098,25200
2009,3,252,0,0,0,1.0986122886681098,25200
2010,2,252,0,0,0,0.6931471805599453,25200
2011,2,252,0,0,0,0.6931471805599453,25200
2021,2,252,0,1,0,0.6931471805599453,25200
2020,2,252,0,1,0,0.6931471805599453,25200
2007,2,252,0,0,0,0.6931471805599453,25200
2002,2,252,0,0,0,0.6931471805599453,25200
1999,1,252,0,0,0,0.0,25200
2012,1,252,0,0,0,0.0,25200
2014,1,252,0,0,0,0.0,25200
2017,1,252,0,0,0,0.0,25200
2006,1,252,0,0,0,0.0,25200
2003,1,252,0,0,0,0.0,25200
2001,1,252,0,0,0,0.0,25200
2004,5,362.03,0,0,0,1.6094379124341003,36203
2011,4,362.03,0,0,0,1.3862943611198906,36203
2015,4,362.03,0,0,0,1.3862943611198906,36203
2005,3,362.03,0,0,0,1.0986122886681098,36203
2006,3,362.03,0,0,0,1.0986122886681098,36203
2008,2,362.03,0,0,0,0.6931471805599453,36203
2002,1,362.03,0,0,0,0.0,36203
2003,1,362.03,0,0,0,0.0,36203
2007,1,362.03,0,0,0,0.0,36203
2012,1,362.03,0,0,0,0.0,36203
2017,1,362.03,0,0,0,0.0,36203
2004,26,62,0,0,0,3.258096538021482,6200
2005,15,62,0,0,0,2.70805020110221,6200
2018,6,62,0,0,0,1.791759469228055,6200
2015,6,62,0,0,0,1.791759469228055,6200
2014,6,62,0,0,0,1.791759469228055,6200
2006,6,62,0,0,0,1.791759469228055,6200
2017,5,62,0,0,0,1.6094379124341003,6200
2002,5,62,0,0,0,1.6094379124341003,6200
2007,5,62,0,0,0,1.6094379124341003,6200
2008,5,62,0,0,0,1.6094379124341003,6200
2010,4,62,0,0,0,1.3862943611198906,6200
2021,4,62,0,1,0,1.3862943611198906,6200
2011,3,62,0,0,0,1.0986122886681098,6200
2012,3,62,0,0,0,1.0986122886681098,6200
2016,3,62,0,0,0,1.0986122886681098,6200
2003,3,62,0,0,0,1.0986122886681098,6200
2009,3,62,0,0,0,1.0986122886681098,6200
1998,2,62,0,0,0,0.6931471805599453,6200
2013,2,62,0,0,0,0.6931471805599453,6200
1997,1,62,0,0,0,0.0,6200
2000,1,62,0,0,0,0.0,6200
2001,1,62,0,0,0,0.0,6200
2004,28,177.02,0,0,0,3.332204510175204,17702
2005,14,177.02,0,0,0,2.6390573296152584,17702
2003,9,177.02,0,0,0,2.1972245773362196,17702
2006,9,177.02,0,0,0,2.1972245773362196,17702
2016,7,177.02,0,0,0,1.9459101490553132,17702
2015,7,177.02,0,0,0,1.9459101490553132,17702
2019,6,177.02,0,0,0,1.791759469228055,17702
2008,6,177.02,0,0,0,1.791759469228055,17702
2020,6,177.02,0,1,0,1.791759469228055,17702
2002,6,177.02,0,0,0,1.791759469228055,17702
2009,5,177.02,0,0,0,1.6094379124341003,17702
2017,5,177.02,0,0,0,1.6094379124341003,17702
2014,5,177.02,0,0,0,1.6094379124341003,17702
2007,4,177.02,0,0,0,1.3862943611198906,17702
2018,4,177.02,0,0,0,1.3862943611198906,17702
2013,4,177.02,0,0,0,1.3862943611198906,17702
2021,3,177.02,0,1,0,1.0986122886681098,17702
2010,3,177.02,0,0,0,1.0986122886681098,17702
2000,3,177.02,0,0,0,1.0986122886681098,17702
1998,3,177.02,0,0,0,1.0986122886681098,17702
2022,3,177.02,0,1,0,1.0986122886681098,17702
2012,2,177.02,0,0,0,0.6931471805599453,17702
2011,2,177.02,0,0,0,0.6931471805599453,17702
2001,2,177.02,0,0,0,0.6931471805599453,17702
1999,1,177.02,0,0,0,0.0,17702
2004,21,241,0,0,0,3.044522437723423,24100
2005,21,241,0,0,0,3.044522437723423,24100
2018,8,241,0,0,0,2.0794415416798357,24100
2014,8,241,0,0,0,2.0794415416798357,24100
2007,7,241,0,0,0,1.9459101490553132,24100
2015,7,241,0,0,0,1.9459101490553132,24100
2016,5,241,0,0,0,1.6094379124341003,24100
2020,5,241,0,1,0,1.6094379124341003,24100
2009,5,241,0,0,0,1.6094379124341003,24100
2010,5,241,0,0,0,1.6094379124341003,24100
2012,5,241,0,0,0,1.6094379124341003,24100
2011,4,241,0,0,0,1.3862943611198906,24100
2002,4,241,0,0,0,1.3862943611198906,24100
2021,4,241,0,1,0,1.3862943611198906,24100
2019,4,241,0,0,0,1.3862943611198906,24100
2017,4,241,0,0,0,1.3862943611198906,24100
2003,3,241,0,0,0,1.0986122886681098,24100
2006,3,241,0,0,0,1.0986122886681098,24100
1999,2,241,0,0,0,0.6931471805599453,24100
2013,1,241,0,0,0,0.0,24100
2008,1,241,0,0,0,0.0,24100
2000,1,241,0,0,0,0.0,24100
2022,1,241,0,1,0,0.0,24100
2004,14,27.01,0,0,0,2.6390573296152584,2701
2005,6,27.01,0,0,0,1.791759469228055,2701
2006,5,27.01,0,0,0,1.6094379124341003,2701
2012,4,27.01,0,0,0,1.3862943611198906,2701
2003,4,27.01,0,0,0,1.3862943611198906,2701
2017,3,27.01,0,0,0,1.0986122886681098,2701
2016,3,27.01,0,0,0,1.0986122886681098,2701
2015,3,27.01,0,0,0,1.0986122886681098,2701
2011,3,27.01,0,0,0,1.0986122886681098,2701
2021,3,27.01,0,1,0,1.0986122886681098,2701
2001,2,27.01,0,0,0,0.6931471805599453,2701
2009,2,27.01,0,0,0,0.6931471805599453,2701
2013,2,27.01,0,0,0,0.6931471805599453,2701
2019,2,27.01,0,0,0,0.6931471805599453,2701
2008,1,27.01,0,0,0,0.0,2701
2014,1,27.01,0,0,0,0.0,2701
2007,1,27.01,0,0,0,0.0,2701
1997,1,27.01,0,0,0,0.0,2701
2018,1,27.01,0,0,0,0.0,2701
1995,1,348,0,0,0,0.0,34800
2003,1,348,0,0,0,0.0,34800
2004,1,348,0,0,0,0.0,34800
2006,1,348,0,0,0,0.0,34800
2004,41,164,0,0,0,3.713572066704308,16400
2006,10,164,0,0,0,2.302585092994046,16400
2017,10,164,0,0,0,2.302585092994046,16400
2011,9,164,0,0,0,2.1972245773362196,16400
2016,7,164,0,0,0,1.9459101490553132,16400
2015,7,164,0,0,0,1.9459101490553132,16400
2014,7,164,0,0,0,1.9459101490553132,16400
2019,7,164,0,0,0,1.9459101490553132,16400
2013,6,164,0,0,0,1.791759469228055,16400
2005,6,164,0,0,0,1.791759469228055,16400
2003,6,164,0,0,0,1.791759469228055,16400
2018,5,164,0,0,0,1.6094379124341003,16400
2009,5,164,0,0,0,1.6094379124341003,16400
2002,5,164,0,0,0,1.6094379124341003,16400
2007,5,164,0,0,0,1.6094379124341003,16400
2001,4,164,0,0,0,1.3862943611198906,16400
1998,4,164,0,0,0,1.3862943611198906,16400
2000,4,164,0,0,0,1.3862943611198906,16400
2012,4,164,0,0,0,1.3862943611198906,16400
2020,3,164,0,1,0,1.0986122886681098,16400
2010,3,164,0,0,0,1.0986122886681098,16400
2008,2,164,0,0,0,0.6931471805599453,16400
1999,2,164,0,0,0,0.6931471805599453,16400
1996,1,164,0,0,0,0.0,16400
2021,1,164,0,1,0,0.0,16400
2022,1,164,0,1,0,0.0,16400
2004,22,15,1,0,0,3.091042453358316,1500
2005,14,15,1,0,0,2.6390573296152584,1500
2018,13,15,1,0,0,2.5649493574615367,1500
2013,11,15,1,0,0,2.3978952727983707,1500
2003,10,15,1,0,0,2.302585092994046,1500
2014,9,15,1,0,0,2.1972245773362196,1500
2012,9,15,1,0,0,2.1972245773362196,1500
2006,8,15,1,0,0,2.0794415416798357,1500
2015,8,15,1,0,0,2.0794415416798357,1500
2019,6,15,1,0,0,1.791759469228055,1500
2002,6,15,1,0,0,1.791759469228055,1500
2016,6,15,1,0,0,1.791759469228055,1500
2021,5,15,1,1,1,1.6094379124341003,1500
2011,5,15,1,0,0,1.6094379124341003,1500
2009,5,15,1,0,0,1.6094379124341003,1500
2007,5,15,1,0,0,1.6094379124341003,1500
2010,4,15,1,0,0,1.3862943611198906,1500
2008,3,15,1,0,0,1.0986122886681098,1500
2017,3,15,1,0,0,1.0986122886681098,1500
2001,3,15,1,0,0,1.0986122886681098,1500
2022,3,15,1,1,1,1.0986122886681098,1500
2020,2,15,1,1,1,0.6931471805599453,1500
1998,2,15,1,0,0,0.6931471805599453,1500
2004,11,387,0,0,0,2.3978952727983707,38700
2013,11,387,0,0,0,2.3978952727983707,38700
2019,7,387,0,0,0,1.9459101490553132,38700
2015,7,387,0,0,0,1.9459101490553132,38700
2012,6,387,0,0,0,1.791759469228055,38700
2005,6,387,0,0,0,1.791759469228055,38700
2011,6,387,0,0,0,1.791759469228055,38700
2007,5,387,0,0,0,1.6094379124341003,38700
2018,4,387,0,0,0,1.3862943611198906,38700
2017,4,387,0,0,0,1.3862943611198906,38700
2016,4,387,0,0,0,1.3862943611198906,38700
2009,4,387,0,0,0,1.3862943611198906,38700
2014,3,387,0,0,0,1.0986122886681098,38700
2022,3,387,0,1,0,1.0986122886681098,38700
2010,2,387,0,0,0,0.6931471805599453,38700
2008,2,387,0,0,0,0.6931471805599453,38700
2021,2,387,0,1,0,0.6931471805599453,38700
2006,1,387,0,0,0,0.0,38700
2002,1,387,0,0,0,0.0,38700
2001,1,387,0,0,0,0.0,38700
2020,1,387,0,1,0,0.0,38700
1994,1,387,0,0,0,0.0,38700
2004,17,201.01,0,0,0,2.833213344056216,20101
2005,10,201.01,0,0,0,2.302585092994046,20101
2006,6,201.01,0,0,0,1.791759469228055,20101
2017,5,201.01,0,0,0,1.6094379124341003,20101
2011,5,201.01,0,0,0,1.6094379124341003,20101
2003,4,201.01,0,0,0,1.3862943611198906,20101
2001,4,201.01,0,0,0,1.3862943611198906,20101
2010,4,201.01,0,0,0,1.3862943611198906,20101
2007,3,201.01,0,0,0,1.0986122886681098,20101
2009,3,201.01,0,0,0,1.0986122886681098,20101
2012,3,201.01,0,0,0,1.0986122886681098,20101
2013,3,201.01,0,0,0,1.0986122886681098,20101
2021,2,201.01,0,1,0,0.6931471805599453,20101
2020,2,201.01,0,1,0,0.6931471805599453,20101
2018,2,201.01,0,0,0,0.6931471805599453,20101
2014,2,201.01,0,0,0,0.6931471805599453,20101
2016,2,201.01,0,0,0,0.6931471805599453,20101
2008,2,201.01,0,0,0,0.6931471805599453,20101
2022,2,201.01,0,1,0,0.6931471805599453,20101
2015,1,201.01,0,0,0,0.0,20101
2002,1,201.01,0,0,0,0.0,20101
1998,1,201.01,0,0,0,0.0,20101
2019,1,201.01,0,0,0,0.0,20101
2004,31,210,0,0,0,3.4339872044851463,21000
2015,24,210,0,0,0,3.1780538303479458,21000
2011,13,210,0,0,0,2.5649493574615367,21000
2014,12,210,0,0,0,2.4849066497880004,21000
2010,10,210,0,0,0,2.302585092994046,21000
2018,9,210,0,0,0,2.1972245773362196,21000
2013,9,210,0,0,0,2.1972245773362196,21000
2005,9,210,0,0,0,2.1972245773362196,21000
2012,7,210,0,0,0,1.9459101490553132,21000
2020,6,210,0,1,0,1.791759469228055,21000
2019,6,210,0,0,0,1.791759469228055,21000
2002,5,210,0,0,0,1.6094379124341003,21000
2017,5,210,0,0,0,1.6094379124341003,21000
2016,5,210,0,0,0,1.6094379124341003,21000
2008,5,210,0,0,0,1.6094379124341003,21000
2003,5,210,0,0,0,1.6094379124341003,21000
2001,4,210,0,0,0,1.3862943611198906,21000
2021,3,210,0,1,0,1.0986122886681098,21000
2009,2,210,0,0,0,0.6931471805599453,21000
2007,2,210,0,0,0,0.6931471805599453,21000
2022,2,210,0,1,0,0.6931471805599453,21000
2000,1,210,0,0,0,0.0,21000
2006,1,210,0,0,0,0.0,21000
1997,1,210,0,0,0,0.0,21000
1996,1,210,0,0,0,0.0,21000
1999,1,210,0,0,0,0.0,21000
1998,1,210,0,0,0,0.0,21000
2004,30,137,0,0,0,3.4011973816621555,13700
2005,10,137,0,0,0,2.302585092994046,13700
2019,9,137,0,0,0,2.1972245773362196,13700
2006,9,137,0,0,0,2.1972245773362196,13700
2013,8,137,0,0,0,2.0794415416798357,13700
2003,8,137,0,0,0,2.0794415416798357,13700
2016,8,137,0,0,0,2.0794415416798357,13700
2001,7,137,0,0,0,1.9459101490553132,13700
2011,7,137,0,0,0,1.9459101490553132,13700
2020,6,137,0,1,0,1.791759469228055,13700
2017,6,137,0,0,0,1.791759469228055,13700
2015,6,137,0,0,0,1.791759469228055,13700
2007,5,137,0,0,0,1.6094379124341003,13700
2018,4,137,0,0,0,1.3862943611198906,13700
2014,4,137,0,0,0,1.3862943611198906,13700
2021,4,137,0,1,0,1.3862943611198906,13700
2012,4,137,0,0,0,1.3862943611198906,13700
1997,4,137,0,0,0,1.3862943611198906,13700
2002,4,137,0,0,0,1.3862943611198906,13700
2009,3,137,0,0,0,1.0986122886681098,13700
2010,3,137,0,0,0,1.0986122886681098,13700
2008,2,137,0,0,0,0.6931471805599453,13700
1998,1,137,0,0,0,0.0,13700
2000,1,137,0,0,0,0.0,13700
2004,15,195.02,0,0,0,2.70805020110221,19502
2005,8,195.02,0,0,0,2.0794415416798357,19502
2012,5,195.02,0,0,0,1.6094379124341003,19502
2018,5,195.02,0,0,0,1.6094379124341003,19502
2009,4,195.02,0,0,0,1.3862943611198906,19502
2019,3,195.02,0,0,0,1.0986122886681098,19502
2015,3,195.02,0,0,0,1.0986122886681098,19502
2016,3,195.02,0,0,0,1.0986122886681098,19502
2007,3,195.02,0,0,0,1.0986122886681098,19502
1997,3,195.02,0,0,0,1.0986122886681098,19502
2013,3,195.02,0,0,0,1.0986122886681098,19502
2017,2,195.02,0,0,0,0.6931471805599453,19502
2014,2,195.02,0,0,0,0.6931471805599453,19502
2010,2,195.02,0,0,0,0.6931471805599453,19502
2008,2,195.02,0,0,0,0.6931471805599453,19502
2000,2,195.02,0,0,0,0.6931471805599453,19502
2001,2,195.02,0,0,0,0.6931471805599453,19502
2011,1,195.02,0,0,0,0.0,19502
2006,1,195.02,0,0,0,0.0,19502
1998,1,195.02,0,0,0,0.0,19502
1999,1,195.02,0,0,0,0.0,19502
2020,1,195.02,0,1,0,0.0,19502
2004,35,192,0,0,0,3.5553480614894135,19200
2003,13,192,0,0,0,2.5649493574615367,19200
2016,11,192,0,0,0,2.3978952727983707,19200
2005,10,192,0,0,0,2.302585092994046,19200
2006,9,192,0,0,0,2.1972245773362196,19200
2015,9,192,0,0,0,2.1972245773362196,19200
2018,9,192,0,0,0,2.1972245773362196,19200
2017,8,192,0,0,0,2.0794415416798357,19200
2008,7,192,0,0,0,1.9459101490553132,19200
2020,7,192,0,1,0,1.9459101490553132,19200
2002,6,192,0,0,0,1.791759469228055,19200
2021,6,192,0,1,0,1.791759469228055,19200
2014,5,192,0,0,0,1.6094379124341003,19200
2001,5,192,0,0,0,1.6094379124341003,19200
2007,5,192,0,0,0,1.6094379124341003,19200
2019,4,192,0,0,0,1.3862943611198906,19200
2009,4,192,0,0,0,1.3862943611198906,19200
2012,4,192,0,0,0,1.3862943611198906,19200
2011,3,192,0,0,0,1.0986122886681098,19200
2010,2,192,0,0,0,0.6931471805599453,19200
1999,2,192,0,0,0,0.6931471805599453,19200
2000,2,192,0,0,0,0.6931471805599453,19200
2022,2,192,0,1,0,0.6931471805599453,19200
1998,1,192,0,0,0,0.0,19200
2004,20,151.02,0,0,0,2.995732273553991,15102
2005,9,151.02,0,0,0,2.1972245773362196,15102
2018,7,151.02,0,0,0,1.9459101490553132,15102
2016,5,151.02,0,0,0,1.6094379124341003,15102
2008,5,151.02,0,0,0,1.6094379124341003,15102
2011,4,151.02,0,0,0,1.3862943611198906,15102
2019,3,151.02,0,0,0,1.0986122886681098,15102
2017,3,151.02,0,0,0,1.0986122886681098,15102
2001,3,151.02,0,0,0,1.0986122886681098,15102
2010,3,151.02,0,0,0,1.0986122886681098,15102
2002,2,151.02,0,0,0,0.6931471805599453,15102
2014,2,151.02,0,0,0,0.6931471805599453,15102
2020,2,151.02,0,1,0,0.6931471805599453,15102
2015,2,151.02,0,0,0,0.6931471805599453,15102
2009,2,151.02,0,0,0,0.6931471805599453,15102
2012,2,151.02,0,0,0,0.6931471805599453,15102
2006,2,151.02,0,0,0,0.6931471805599453,15102
1999,2,151.02,0,0,0,0.6931471805599453,15102
2000,2,151.02,0,0,0,0.6931471805599453,15102
2007,1,151.02,0,0,0,0.0,15102
2003,1,151.02,0,0,0,0.0,15102
1998,1,151.02,0,0,0,0.0,15102
2021,1,151.02,0,1,0,0.0,15102
2004,40,88.02,0,0,0,3.6888794541139363,8802
2018,13,88.02,0,0,0,2.5649493574615367,8802
2005,12,88.02,0,0,0,2.4849066497880004,8802
2014,11,88.02,0,0,0,2.3978952727983707,8802
2017,11,88.02,0,0,0,2.3978952727983707,8802
2015,11,88.02,0,0,0,2.3978952727983707,8802
2012,10,88.02,0,0,0,2.302585092994046,8802
2013,10,88.02,0,0,0,2.302585092994046,8802
2021,9,88.02,0,1,0,2.1972245773362196,8802
2016,9,88.02,0,0,0,2.1972245773362196,8802
2006,9,88.02,0,0,0,2.1972245773362196,8802
2010,7,88.02,0,0,0,1.9459101490553132,8802
2003,6,88.02,0,0,0,1.791759469228055,8802
2008,6,88.02,0,0,0,1.791759469228055,8802
2009,6,88.02,0,0,0,1.791759469228055,8802
2022,5,88.02,0,1,0,1.6094379124341003,8802
2011,4,88.02,0,0,0,1.3862943611198906,8802
2007,3,88.02,0,0,0,1.0986122886681098,8802
2019,3,88.02,0,0,0,1.0986122886681098,8802
2002,3,88.02,0,0,0,1.0986122886681098,8802
2001,2,88.02,0,0,0,0.6931471805599453,8802
2020,2,88.02,0,1,0,0.6931471805599453,8802
2000,1,88.02,0,0,0,0.0,8802
1997,1,88.02,0,0,0,0.0,8802
2004,5,113,0,0,0,1.6094379124341003,11300
2005,5,113,0,0,0,1.6094379124341003,11300
2002,4,113,0,0,0,1.3862943611198906,11300
2021,3,113,0,1,0,1.0986122886681098,11300
2013,3,113,0,0,0,1.0986122886681098,11300
2019,3,113,0,0,0,1.0986122886681098,11300
2003,3,113,0,0,0,1.0986122886681098,11300
2007,3,113,0,0,0,1.0986122886681098,11300
2016,3,113,0,0,0,1.0986122886681098,11300
2018,2,113,0,0,0,0.6931471805599453,11300
2017,2,113,0,0,0,0.6931471805599453,11300
2015,2,113,0,0,0,0.6931471805599453,11300
2014,2,113,0,0,0,0.6931471805599453,11300
2012,2,113,0,0,0,0.6931471805599453,11300
2011,2,113,0,0,0,0.6931471805599453,11300
2006,2,113,0,0,0,0.6931471805599453,11300
1998,1,113,0,0,0,0.0,11300
2008,1,113,0,0,0,0.0,11300
2001,1,113,0,0,0,0.0,11300
1996,1,113,0,0,0,0.0,11300
2020,1,113,0,1,0,0.0,11300
2000,1,113,0,0,0,0.0,11300
2004,3,363.03,0,0,0,1.0986122886681098,36303
2015,2,363.03,0,0,0,0.6931471805599453,36303
2019,2,363.03,0,0,0,0.6931471805599453,36303
2006,1,363.03,0,0,0,0.0,36303
2013,1,363.03,0,0,0,0.0,36303
2014,1,363.03,0,0,0,0.0,36303
2016,1,363.03,0,0,0,0.0,36303
2017,1,363.03,0,0,0,0.0,36303
2004,37,198,0,0,0,3.6109179126442243,19800
2018,11,198,0,0,0,2.3978952727983707,19800
2016,8,198,0,0,0,2.0794415416798357,19800
2006,8,198,0,0,0,2.0794415416798357,19800
2019,7,198,0,0,0,1.9459101490553132,19800
2015,7,198,0,0,0,1.9459101490553132,19800
2011,7,198,0,0,0,1.9459101490553132,19800
2000,6,198,0,0,0,1.791759469228055,19800
2002,6,198,0,0,0,1.791759469228055,19800
2005,6,198,0,0,0,1.791759469228055,19800
2014,6,198,0,0,0,1.791759469228055,19800
2017,5,198,0,0,0,1.6094379124341003,19800
2007,5,198,0,0,0,1.6094379124341003,19800
2003,4,198,0,0,0,1.3862943611198906,19800
2008,4,198,0,0,0,1.3862943611198906,19800
2021,4,198,0,1,0,1.3862943611198906,19800
2012,4,198,0,0,0,1.3862943611198906,19800
2013,4,198,0,0,0,1.3862943611198906,19800
2010,3,198,0,0,0,1.0986122886681098,19800
2009,3,198,0,0,0,1.0986122886681098,19800
1999,3,198,0,0,0,1.0986122886681098,19800
2001,2,198,0,0,0,0.6931471805599453,19800
2020,2,198,0,1,0,0.6931471805599453,19800
1996,1,198,0,0,0,0.0,19800
1998,1,198,0,0,0,0.0,19800
2022,1,198,0,1,0,0.0,19800
2004,22,19,1,0,0,3.091042453358316,1900
2005,10,19,1,0,0,2.302585092994046,1900
2019,5,19,1,0,0,1.6094379124341003,1900
2014,5,19,1,0,0,1.6094379124341003,1900
2012,5,19,1,0,0,1.6094379124341003,1900
2018,5,19,1,0,0,1.6094379124341003,1900
2003,5,19,1,0,0,1.6094379124341003,1900
2006,5,19,1,0,0,1.6094379124341003,1900
2015,4,19,1,0,0,1.3862943611198906,1900
2002,4,19,1,0,0,1.3862943611198906,1900
2008,3,19,1,0,0,1.0986122886681098,1900
1997,2,19,1,0,0,0.6931471805599453,1900
2017,2,19,1,0,0,0.6931471805599453,1900
2001,2,19,1,0,0,0.6931471805599453,1900
2016,2,19,1,0,0,0.6931471805599453,1900
2022,2,19,1,1,1,0.6931471805599453,1900
2021,1,19,1,1,1,0.0,1900
1996,1,19,1,0,0,0.0,1900
2013,1,19,1,0,0,0.0,1900
2011,1,19,1,0,0,0.0,1900
2009,1,19,1,0,0,0.0,1900
2007,1,19,1,0,0,0.0,1900
1999,1,19,1,0,0,0.0,1900
2000,1,19,1,0,0,0.0,1900
2010,1,19,1,0,0,0.0,1900
2004,10,242,0,0,0,2.302585092994046,24200
2005,7,242,0,0,0,1.9459101490553132,24200
2013,5,242,0,0,0,1.6094379124341003,24200
2015,4,242,0,0,0,1.3862943611198906,24200
2017,3,242,0,0,0,1.0986122886681098,24200
2001,3,242,0,0,0,1.0986122886681098,24200
2020,3,242,0,1,0,1.0986122886681098,24200
2006,3,242,0,0,0,1.0986122886681098,24200
2007,3,242,0,0,0,1.0986122886681098,24200
2008,3,242,0,0,0,1.0986122886681098,24200
2019,3,242,0,0,0,1.0986122886681098,24200
2003,3,242,0,0,0,1.0986122886681098,24200
2012,3,242,0,0,0,1.0986122886681098,24200
2011,2,242,0,0,0,0.6931471805599453,24200
2016,1,242,0,0,0,0.0,24200
2018,1,242,0,0,0,0.0,24200
2010,1,242,0,0,0,0.0,24200
2002,1,242,0,0,0,0.0,24200
2022,1,242,0,1,0,0.0,24200
2004,19,315.01,0,0,0,2.9444389791664403,31501
2015,10,315.01,0,0,0,2.302585092994046,31501
2002,7,315.01,0,0,0,1.9459101490553132,31501
2005,7,315.01,0,0,0,1.9459101490553132,31501
2014,6,315.01,0,0,0,1.791759469228055,31501
2018,5,315.01,0,0,0,1.6094379124341003,31501
2006,5,315.01,0,0,0,1.6094379124341003,31501
2000,4,315.01,0,0,0,1.3862943611198906,31501
2019,4,315.01,0,0,0,1.3862943611198906,31501
2016,4,315.01,0,0,0,1.3862943611198906,31501
2021,4,315.01,0,1,0,1.3862943611198906,31501
2009,3,315.01,0,0,0,1.0986122886681098,31501
2011,3,315.01,0,0,0,1.0986122886681098,31501
2013,3,315.01,0,0,0,1.0986122886681098,31501
2003,3,315.01,0,0,0,1.0986122886681098,31501
2020,3,315.01,0,1,0,1.0986122886681098,31501
2010,3,315.01,0,0,0,1.0986122886681098,31501
2008,2,315.01,0,0,0,0.6931471805599453,31501
1999,2,315.01,0,0,0,0.6931471805599453,31501
2017,2,315.01,0,0,0,0.6931471805599453,31501
2001,2,315.01,0,0,0,0.6931471805599453,31501
2012,1,315.01,0,0,0,0.0,31501
