year,Close-down,census_track,is_cbd,post_covid,DID,close_ln,census
2016,2,356.01,0,0,0,0.6931471805599453,35601
2020,2,356.01,0,1,0,0.6931471805599453,35601
2009,1,356.01,0,0,0,0.0,35601
2011,1,356.01,0,0,0,0.0,35601
2008,1,356.01,0,0,0,0.0,35601
2015,1,356.01,0,0,0,0.0,35601
2021,1,356.01,0,1,0,0.0,35601
2019,1,356.01,0,0,0,0.0,35601
2012,8,212,0,0,0,2.0794415416798357,21200
2015,4,212,0,0,0,1.3862943611198906,21200
2014,4,212,0,0,0,1.3862943611198906,21200
2021,4,212,0,1,0,1.3862943611198906,21200
2018,3,212,0,0,0,1.0986122886681098,21200
2020,3,212,0,1,0,1.0986122886681098,21200
2019,3,212,0,0,0,1.0986122886681098,21200
2016,3,212,0,0,0,1.0986122886681098,21200
2017,3,212,0,0,0,1.0986122886681098,21200
2005,1,212,0,0,0,0.0,21200
2010,1,212,0,0,0,0.0,21200
2007,1,212,0,0,0,0.0,21200
2011,1,212,0,0,0,0.0,21200
2013,1,212,0,0,0,0.0,21200
2022,1,212,0,1,0,0.0,21200
2015,3,269,0,0,0,1.0986122886681098,26900
2012,2,269,0,0,0,0.6931471805599453,26900
2009,1,269,0,0,0,0.0,26900
2011,1,269,0,0,0,0.0,26900
2017,1,269,0,0,0,0.0,26900
2018,1,269,0,0,0,0.0,26900
2012,6,90,0,0,0,1.791759469228055,9000
2017,5,90,0,0,0,1.6094379124341003,9000
2011,3,90,0,0,0,1.0986122886681098,9000
2018,3,90,0,0,0,1.0986122886681098,9000
2010,2,90,0,0,0,0.6931471805599453,9000
2020,2,90,0,1,0,0.6931471805599453,9000
2015,2,90,0,0,0,0.6931471805599453,9000
2019,2,90,0,0,0,0.6931471805599453,9000
2016,1,90,0,0,0,0.0,9000
2014,1,90,0,0,0,0.0,9000
2013,1,90,0,0,0,0.0,9000
2021,1,90,0,1,0,0.0,9000
2012,37,9806,0,0,0,3.6109179126442243,980600
2021,10,9806,0,1,0,2.302585092994046,980600
2014,6,9806,0,0,0,1.791759469228055,980600
2017,6,9806,0,0,0,1.791759469228055,980600
2015,4,9806,0,0,0,1.3862943611198906,980600
2022,3,9806,0,1,0,1.0986122886681098,980600
2016,2,9806,0,0,0,0.6931471805599453,980600
2007,1,9806,0,0,0,0.0,980600
2013,1,9806,0,0,0,0.0,980600
2018,1,9806,0,0,0,0.0,980600
2012,9,309,0,0,0,2.1972245773362196,30900
2021,3,309,0,1,0,1.0986122886681098,30900
2008,2,309,0,0,0,0.6931471805599453,30900
2015,2,309,0,0,0,0.6931471805599453,30900
2017,2,309,0,0,0,0.6931471805599453,30900
2010,1,309,0,0,0,0.0,30900
2018,1,309,0,0,0,0.0,30900
2019,1,309,0,0,0,0.0,30900
2012,15,71.02,0,0,0,2.70805020110221,7102
2008,2,71.02,0,0,0,0.6931471805599453,7102
2011,2,71.02,0,0,0,0.6931471805599453,7102
2020,2,71.02,0,1,0,0.6931471805599453,7102
2016,2,71.02,0,0,0,0.6931471805599453,7102
2007,1,71.02,0,0,0,0.0,7102
2010,1,71.02,0,0,0,0.0,7102
2009,1,71.02,0,0,0,0.0,7102
2015,1,71.02,0,0,0,0.0,7102
2019,1,71.02,0,0,0,0.0,7102
2021,1,71.02,0,1,0,0.0,7102
2017,1,71.02,0,0,0,0.0,7102
2012,6,348.03,0,0,0,1.791759469228055,34803
2015,4,348.03,0,0,0,1.3862943611198906,34803
2017,2,348.03,0,0,0,0.6931471805599453,34803
2021,1,348.03,0,1,0,0.0,34803
2018,1,348.03,0,0,0,0.0,34803
2014,1,348.03,0,0,0,0.0,34803
2008,1,348.03,0,0,0,0.0,34803
2019,1,348.03,0,0,0,0.0,34803
2016,1,348.03,0,0,0,0.0,34803
2022,1,348.03,0,1,0,0.0,34803
2012,7,8.03,1,0,0,1.9459101490553132,802
2018,5,8.03,1,0,0,1.6094379124341003,802
2010,5,8.03,1,0,0,1.6094379124341003,802
2015,4,8.03,1,0,0,1.3862943611198906,802
2005,2,8.03,1,0,0,0.6931471805599453,802
2011,2,8.03,1,0,0,0.6931471805599453,802
2016,2,8.03,1,0,0,0.6931471805599453,802
2019,2,8.03,1,0,0,0.6931471805599453,802
2020,2,8.03,1,1,1,0.6931471805599453,802
2022,2,8.03,1,1,1,0.6931471805599453,802
2021,1,8.03,1,1,1,0.0,802
2012,6,28,0,0,0,1.791759469228055,2800
2005,1,28,0,0,0,0.0,2800
2008,1,28,0,0,0,0.0,2800
2015,1,28,0,0,0,0.0,2800
2021,1,28,0,1,0,0.0,2800
2017,1,342,0,0,0,0.0,34200
2016,1,342,0,0,0,0.0,34200
2010,1,342,0,0,0,0.0,34200
2012,3,274,0,0,0,1.0986122886681098,27400
2017,2,274,0,0,0,0.6931471805599453,27400
2015,1,274,0,0,0,0.0,27400
2020,1,274,0,1,0,0.0,27400
2012,3,356.02,0,0,0,1.0986122886681098,35602
2020,2,356.02,0,1,0,0.6931471805599453,35602
2017,1,356.02,0,0,0,0.0,35602
2009,1,356.02,0,0,0,0.0,35602
2015,1,356.02,0,0,0,0.0,35602
2019,1,356.02,0,0,0,0.0,35602
2012,1,331,0,0,0,0.0,33100
2015,1,206,0,0,0,0.0,20600
2012,1,206,0,0,0,0.0,20600
2017,1,206,0,0,0,0.0,20600
2008,1,206,0,0,0,0.0,20600
2012,6,351,0,0,0,1.791759469228055,35100
2016,2,351,0,0,0,0.6931471805599453,35100
2021,2,351,0,1,0,0.6931471805599453,35100
2005,1,351,0,0,0,0.0,35100
2009,1,351,0,0,0,0.0,35100
2020,1,351,0,1,0,0.0,35100
2014,1,351,0,0,0,0.0,35100
2011,1,351,0,0,0,0.0,35100
2015,1,351,0,0,0,0.0,35100
2018,1,351,0,0,0,0.0,35100
2012,3,263.01,0,0,0,1.0986122886681098,26301
2017,2,263.01,0,0,0,0.6931471805599453,26301
2018,2,263.01,0,0,0,0.6931471805599453,26301
2007,1,263.01,0,0,0,0.0,26301
2020,1,263.01,0,1,0,0.0,26301
2011,1,263.01,0,0,0,0.0,26301
2010,1,263.01,0,0,0,0.0,26301
2015,1,263.01,0,0,0,0.0,26301
2012,4,347.01,0,0,0,1.3862943611198906,34701
2016,3,347.01,0,0,0,1.0986122886681098,34701
2017,2,347.01,0,0,0,0.6931471805599453,34701
2015,2,347.01,0,0,0,0.6931471805599453,34701
2020,2,347.01,0,1,0,0.6931471805599453,34701
2006,1,347.01,0,0,0,0.0,34701
2013,1,347.01,0,0,0,0.0,34701
2021,1,347.01,0,1,0,0.0,34701
2022,1,347.01,0,1,0,0.0,34701
2012,1,305,0,0,0,0.0,30500
2012,8,11.01,1,0,0,2.0794415416798357,1101
2016,5,11.01,1,0,0,1.6094379124341003,1101
2015,4,11.01,1,0,0,1.3862943611198906,1101
2021,4,11.01,1,1,1,1.3862943611198906,1101
2020,4,11.01,1,1,1,1.3862943611198906,1101
2008,2,11.01,1,0,0,0.6931471805599453,1101
2017,2,11.01,1,0,0,0.6931471805599453,1101
2011,2,11.01,1,0,0,0.6931471805599453,1101
2006,1,11.01,1,0,0,0.0,1101
2018,1,11.01,1,0,0,0.0,1101
2007,1,11.01,1,0,0,0.0,1101
2010,1,11.01,1,0,0,0.0,1101
2009,1,11.01,1,0,0,0.0,1101
2012,4,77,0,0,0,1.3862943611198906,7700
2017,2,77,0,0,0,0.6931471805599453,7700
2020,1,77,0,1,0,0.0,7700
2012,8,389,0,0,0,2.0794415416798357,38900
2021,3,389,0,1,0,1.0986122886681098,38900
2019,3,389,0,0,0,1.0986122886681098,38900
2008,2,389,0,0,0,0.6931471805599453,38900
2020,2,389,0,1,0,0.6931471805599453,38900
2017,1,389,0,0,0,0.0,38900
2007,1,389,0,0,0,0.0,38900
2009,1,389,0,0,0,0.0,38900
2010,1,389,0,0,0,0.0,38900
2011,1,389,0,0,0,0.0,38900
2015,1,389,0,0,0,0.0,38900
2016,1,389,0,0,0,0.0,38900
2012,5,357.01,0,0,0,1.6094379124341003,35701
2020,3,357.01,0,1,0,1.0986122886681098,35701
2019,2,357.01,0,0,0,0.6931471805599453,35701
2010,2,357.01,0,0,0,0.6931471805599453,35701
2015,2,357.01,0,0,0,0.6931471805599453,35701
2014,2,357.01,0,0,0,0.6931471805599453,35701
2006,1,357.01,0,0,0,0.0,35701
2008,1,357.01,0,0,0,0.0,35701
2009,1,357.01,0,0,0,0.0,35701
2018,1,357.01,0,0,0,0.0,35701
2012,13,253,0,0,0,2.5649493574615367,25300
2021,5,253,0,1,0,1.6094379124341003,25300
2020,5,253,0,1,0,1.6094379124341003,25300
2016,3,253,0,0,0,1.0986122886681098,25300
2019,3,253,0,0,0,1.0986122886681098,25300
2009,2,253,0,0,0,0.6931471805599453,25300
2008,2,253,0,0,0,0.6931471805599453,25300
2018,2,253,0,0,0,0.6931471805599453,25300
2007,1,253,0,0,0,0.0,25300
2011,1,253,0,0,0,0.0,25300
2005,1,253,0,0,0,0.0,25300
2010,1,253,0,0,0,0.0,25300
2014,1,253,0,0,0,0.0,25300
2017,1,253,0,0,0,0.0,25300
2022,1,253,0,1,0,0.0,25300
2012,6,184,0,0,0,1.791759469228055,18400
2019,3,184,0,0,0,1.0986122886681098,18400
2020,3,184,0,1,0,1.0986122886681098,18400
2018,1,184,0,0,0,0.0,18400
2008,1,184,0,0,0,0.0,18400
2005,1,184,0,0,0,0.0,18400
2017,1,184,0,0,0,0.0,18400
2007,1,184,0,0,0,0.0,18400
2011,1,184,0,0,0,0.0,18400
2021,1,184,0,1,0,0.0,18400
2021,3,340,0,1,0,1.0986122886681098,34000
2015,2,340,0,0,0,0.6931471805599453,34000
2012,2,340,0,0,0,0.6931471805599453,34000
2010,1,340,0,0,0,0.0,34000
2018,1,340,0,0,0,0.0,34000
2020,1,340,0,1,0,0.0,34000
2016,1,340,0,0,0,0.0,34000
2012,14,209,0,0,0,2.6390573296152584,20900
2018,3,209,0,0,0,1.0986122886681098,20900
2020,3,209,0,1,0,1.0986122886681098,20900
2017,2,209,0,0,0,0.6931471805599453,20900
2021,2,209,0,1,0,0.6931471805599453,20900
2007,1,209,0,0,0,0.0,20900
2014,1,209,0,0,0,0.0,20900
2015,1,209,0,0,0,0.0,20900
2019,1,209,0,0,0,0.0,20900
2012,4,260,0,0,0,1.3862943611198906,26000
2018,3,260,0,0,0,1.0986122886681098,26000
2015,2,260,0,0,0,0.6931471805599453,26000
2007,1,260,0,0,0,0.0,26000
2016,1,260,0,0,0,0.0,26000
2005,1,260,0,0,0,0.0,26000
2011,1,260,0,0,0,0.0,26000
2014,1,260,0,0,0,0.0,26000
2019,1,260,0,0,0,0.0,26000
2012,1,151.01,0,0,0,0.0,15101
2005,1,151.01,0,0,0,0.0,15101
2009,1,151.01,0,0,0,0.0,15101
2007,1,151.01,0,0,0,0.0,15101
2012,4,134.01,1,0,0,1.3862943611198906,13401
2018,2,134.01,1,0,0,0.6931471805599453,13401
2005,1,134.01,1,0,0,0.0,13401
2007,1,134.01,1,0,0,0.0,13401
2011,1,134.01,1,0,0,0.0,13401
2010,1,134.01,1,0,0,0.0,13401
2006,1,134.01,1,0,0,0.0,13401
2014,1,134.01,1,0,0,0.0,13401
2008,1,134.01,1,0,0,0.0,13401
2013,1,134.01,1,0,0,0.0,13401
2009,1,134.01,1,0,0,0.0,13401
2016,1,134.01,1,0,0,0.0,13401
2020,1,134.01,1,1,1,0.0,13401
2020,2,208,0,1,0,0.6931471805599453,20800
2016,1,208,0,0,0,0.0,20800
2010,1,208,0,0,0,0.0,20800
2012,6,255,0,0,0,1.791759469228055,25500
2017,3,255,0,0,0,1.0986122886681098,25500
2020,3,255,0,1,0,1.0986122886681098,25500
2015,2,255,0,0,0,0.6931471805599453,25500
2005,1,255,0,0,0,0.0,25500
2009,1,255,0,0,0,0.0,25500
2007,1,255,0,0,0,0.0,25500
2010,1,255,0,0,0,0.0,25500
2014,1,255,0,0,0,0.0,25500
2021,1,255,0,1,0,0.0,25500
2008,17,231,0,0,0,2.833213344056216,23100
2020,4,231,0,1,0,1.3862943611198906,23100
2012,3,231,0,0,0,1.0986122886681098,23100
2019,2,231,0,0,0,0.6931471805599453,23100
2017,2,231,0,0,0,0.6931471805599453,23100
2009,1,231,0,0,0,0.0,23100
2020,3,8.01,1,1,1,1.0986122886681098,801
2012,3,8.01,1,0,0,1.0986122886681098,801
2009,2,8.01,1,0,0,0.6931471805599453,801
2018,1,8.01,1,0,0,0.0,801
2014,1,8.01,1,0,0,0.0,801
2022,1,8.01,1,1,1,0.0,801
2012,1,40,0,0,0,0.0,4000
2009,1,40,0,0,0,0.0,4000
2011,2,345.01,0,0,0,0.6931471805599453,34501
2018,1,345.01,0,0,0,0.0,34501
2012,1,345.01,0,0,0,0.0,34501
2014,1,345.01,0,0,0,0.0,34501
2016,1,345.01,0,0,0,0.0,34501
2012,2,127,1,0,0,0.6931471805599453,12700
2008,1,127,1,0,0,0.0,12700
2018,1,127,1,0,0,0.0,12700
2012,4,12,1,0,0,1.3862943611198906,1200
2017,1,12,1,0,0,0.0,1200
2013,1,12,1,0,0,0.0,1200
2021,1,12,1,1,1,0.0,1200
2015,1,12,1,0,0,0.0,1200
2012,5,305.01,0,0,0,1.6094379124341003,30501
2020,3,305.01,0,1,0,1.0986122886681098,30501
2018,3,305.01,0,0,0,1.0986122886681098,30501
2010,2,305.01,0,0,0,0.6931471805599453,30501
2017,2,305.01,0,0,0,0.6931471805599453,30501
2006,1,305.01,0,0,0,0.0,30501
2008,1,305.01,0,0,0,0.0,30501
2015,1,305.01,0,0,0,0.0,30501
2016,1,305.01,0,0,0,0.0,30501
2021,1,305.01,0,1,0,0.0,30501
2010,1,254,0,0,0,0.0,25400
2018,1,254,0,0,0,0.0,25400
2008,1,361,0,0,0,0.0,36100
2012,1,361,0,0,0,0.0,36100
2015,1,361,0,0,0,0.0,36100
2018,1,361,0,0,0,0.0,36100
2012,2,86,0,0,0,0.6931471805599453,8600
2007,1,86,0,0,0,0.0,8600
2011,1,86,0,0,0,0.0,8600
2012,4,256,0,0,0,1.3862943611198906,25600
2017,3,256,0,0,0,1.0986122886681098,25600
2020,1,256,0,1,0,0.0,25600
2013,1,256,0,0,0,0.0,25600
2008,1,256,0,0,0,0.0,25600
2016,1,256,0,0,0,0.0,25600
2012,6,88.01,0,0,0,1.791759469228055,8801
2020,5,88.01,0,1,0,1.6094379124341003,8801
2015,3,88.01,0,0,0,1.0986122886681098,8801
2017,3,88.01,0,0,0,1.0986122886681098,8801
2007,2,88.01,0,0,0,0.6931471805599453,8801
2021,2,88.01,0,1,0,0.6931471805599453,8801
2016,2,88.01,0,0,0,0.6931471805599453,8801
2019,2,88.01,0,0,0,0.6931471805599453,8801
2018,2,88.01,0,0,0,0.6931471805599453,8801
2006,1,88.01,0,0,0,0.0,8801
2011,1,88.01,0,0,0,0.0,8801
2013,1,88.01,0,0,0,0.0,8801
2022,1,88.01,0,1,0,0.0,8801
2017,8,146,0,0,0,2.0794415416798357,14600
2012,3,146,0,0,0,1.0986122886681098,14600
2015,2,146,0,0,0,0.6931471805599453,14600
2020,2,146,0,1,0,0.6931471805599453,14600
2010,1,146,0,0,0,0.0,14600
2018,1,146,0,0,0,0.0,14600
2016,1,146,0,0,0,0.0,14600
2012,2,87,0,0,0,0.6931471805599453,8700
2007,1,87,0,0,0,0.0,8700
2016,1,87,0,0,0,0.0,8700
2020,1,87,0,1,0,0.0,8700
2012,1,233,0,0,0,0.0,23300
2015,1,233,0,0,0,0.0,23300
2015,1,122,0,0,0,0.0,12200
2018,1,122,0,0,0,0.0,12200
2021,1,122,0,1,0,0.0,12200
2019,1,122,0,0,0,0.0,12200
2012,1,239,0,0,0,0.0,23900
2019,2,11,1,0,0,0.6931471805599453,1100
2012,1,11,1,0,0,0.0,1100
2014,1,11,1,0,0,0.0,1100
2015,1,11,1,0,0,0.0,1100
2018,10,9800,1,0,0,2.302585092994046,980000
2012,8,9800,1,0,0,2.0794415416798357,980000
2021,7,9800,1,1,1,1.9459101490553132,980000
2020,6,9800,1,1,1,1.791759469228055,980000
2017,6,9800,1,0,0,1.791759469228055,980000
2008,4,9800,1,0,0,1.3862943611198906,980000
2015,4,9800,1,0,0,1.3862943611198906,980000
2010,3,9800,1,0,0,1.0986122886681098,980000
2019,3,9800,1,0,0,1.0986122886681098,980000
2016,2,9800,1,0,0,0.6931471805599453,980000
2005,1,9800,1,0,0,0.0,980000
2013,1,9800,1,0,0,0.0,980000
2011,1,9800,1,0,0,0.0,980000
2012,3,357,0,0,0,1.0986122886681098,35700
2021,3,332,0,1,0,1.0986122886681098,33200
2012,2,332,0,0,0,0.6931471805599453,33200
2006,1,332,0,0,0,0.0,33200
2019,1,332,0,0,0,0.0,33200
2008,1,332,0,0,0,0.0,33200
2018,1,332,0,0,0,0.0,33200
2010,1,332,0,0,0,0.0,33200
2017,1,332,0,0,0,0.0,33200
2022,1,332,0,1,0,0.0,33200
2012,5,333,0,0,0,1.6094379124341003,33300
2015,4,333,0,0,0,1.3862943611198906,33300
2017,3,333,0,0,0,1.0986122886681098,33300
2019,2,333,0,0,0,0.6931471805599453,33300
2018,2,333,0,0,0,0.6931471805599453,33300
2016,2,333,0,0,0,0.6931471805599453,33300
2020,2,333,0,1,0,0.6931471805599453,33300
2008,1,333,0,0,0,0.0,33300
2014,1,333,0,0,0,0.0,33300
2012,2,88,0,0,0,0.6931471805599453,8800
2016,1,88,0,0,0,0.0,8800
2018,1,88,0,0,0,0.0,8800
2020,1,88,0,1,0,0.0,8800
2020,3,122.03,0,1,0,1.0986122886681098,12203
2019,2,122.03,0,0,0,0.6931471805599453,12203
2011,1,122.03,0,0,0,0.0,12203
2017,1,122.03,0,0,0,0.0,12203
2016,1,386,0,0,0,0.0,38600
2012,5,365,0,0,0,1.6094379124341003,36500
2020,1,365,0,1,0,0.0,36500
2010,1,365,0,0,0,0.0,36500
2017,1,365,0,0,0,0.0,36500
2018,1,365,0,0,0,0.0,36500
2012,1,224,0,0,0,0.0,22400
2008,1,195,0,0,0,0.0,19500
2010,1,195,0,0,0,0.0,19500
2021,1,195,0,1,0,0.0,19500
2012,4,89,1,0,0,1.3862943611198906,8900
2020,3,89,1,1,1,1.0986122886681098,8900
2008,2,89,1,0,0,0.6931471805599453,8900
2015,2,89,1,0,0,0.6931471805599453,8900
2010,1,89,1,0,0,0.0,8900
2017,1,89,1,0,0,0.0,8900
2012,1,130,1,0,0,0.0,13000
2012,1,9,1,0,0,0.0,900
2010,1,9,1,0,0,0.0,900
2015,1,9,1,0,0,0.0,900
2012,3,123,0,0,0,1.0986122886681098,12300
2007,1,354,0,0,0,0.0,35400
2016,1,354,0,0,0,0.0,35400
2012,8,56,0,0,0,2.0794415416798357,5600
2015,1,56,0,0,0,0.0,5600
2018,1,56,0,0,0,0.0,5600
2014,1,56,0,0,0,0.0,5600
2022,1,56,0,1,0,0.0,5600
2019,1,56,0,0,0,0.0,5600
2020,1,56,0,1,0,0.0,5600
2012,1,126,1,0,0,0.0,12600
2020,1,126,1,1,1,0.0,12600
2012,1,251,0,0,0,0.0,25100
2012,1,155,0,0,0,0.0,15500
2016,1,347,0,0,0,0.0,34700
2012,1,347,0,0,0,0.0,34700
2012,1,9805,0,0,0,0.0,980500
2018,1,356,0,0,0,0.0,35600
2012,1,117,0,0,0,0.0,11700
2012,1,235,0,0,0,0.0,23500
2015,1,235,0,0,0,0.0,23500
2008,1,9808,0,0,0,0.0,980800
2010,1,9808,0,0,0,0.0,980800
2012,3,50,0,0,0,1.0986122886681098,5000
2015,1,50,0,0,0,0.0,5000
2018,1,50,0,0,0,0.0,5000
2016,1,50,0,0,0,0.0,5000
2020,1,50,0,1,0,0.0,5000
2013,1,189,0,0,0,0.0,18900
2017,1,9801,0,0,0,0.0,980100
2012,1,180,0,0,0,0.0,18000
2016,1,180,0,0,0,0.0,18000
2019,3,45,0,0,0,1.0986122886681098,4500
2020,1,45,0,1,0,0.0,4500
