,geoid,state,county,tract,block,lat,lng
1199,421010005003008,42,101,000500,3008,39.949654629759955,-75.15242667177442
1200,421010004032003,42,101,000403,2003,39.95185030619243,-75.16813921769327
1201,421010016002003,42,101,001600,2003,39.94115761205692,-75.14737535568842
1202,421010007021004,42,101,000702,1004,39.95080603401784,-75.17408569699862
1203,421010018001006,42,101,001800,1006,39.94007332293574,-75.15785260898816
1204,421010009011004,42,101,000901,1004,39.948293103656255,-75.16132587858702
1205,421010002001003,42,101,000200,1003,39.95626807462873,-75.1574974185538
1206,421010004042003,42,101,000404,2003,39.95380575093875,-75.1719465979244
1207,421010007013003,42,101,000701,3003,39.950752776459595,-75.16814015016914
1208,421010016002003,42,101,001600,2003,39.94115761205692,-75.14737535568842
1209,421010005001003,42,101,000500,1003,39.95300277829186,-75.16181344035782
1210,421010376001012,42,101,037600,1012,39.9611562189867,-75.14865974385434
1211,421010016001020,42,101,001600,1020,39.94114636486091,-75.14908524349694
1212,421010005001004,42,101,000500,1004,39.952566051957824,-75.16054569061772
1213,421010002004000,42,101,000200,4000,39.95476086264702,-75.15846733551943
1214,421010007013005,42,101,000701,3005,39.950026915305436,-75.16503648509547
1215,421010367001003,42,101,036700,1003,39.961799119303365,-75.14587389257595
1216,421010008062000,42,101,000806,2000,39.948872416960285,-75.16664604015118
1217,421010006001011,42,101,000600,1011,39.949309936052025,-75.16081305701096
1218,421010007013006,42,101,000701,3006,39.950265385693,-75.16694950928624
1219,421010008061000,42,101,000806,1000,39.94864286993068,-75.16569028091403
1220,421010001015007,42,101,000101,5007,39.949392799134436,-75.14249355520643
1221,421010004041004,42,101,000404,1004,39.95234942060872,-75.17042506808346
1222,421010016001003,42,101,001600,1003,39.94147001223779,-75.14979512879631
1223,421010134012000,42,101,013401,2000,39.96706786963876,-75.17320510928832
1224,421010015001000,42,101,001500,1000,39.94202941889221,-75.15379750673664
1225,421010005001006,42,101,000500,1006,39.952612331897384,-75.16223991680323
1226,421010003004019,42,101,000300,4019,39.955602715763966,-75.16889211721045
1227,421010002001010,42,101,000200,1010,39.955615449760565,-75.15595458892342
1228,421010009011014,42,101,000901,1014,39.94704579321944,-75.1612085830173
1229,421010002001005,42,101,000200,1005,39.956252416073454,-75.15706322999719
1230,421010002001006,42,101,000200,1006,39.95615517260583,-75.15592809543897
1231,421010014003001,42,101,001400,3001,39.943723241362264,-75.16737992950982
1232,421010001021021,42,101,000102,1021,39.955725501394895,-75.14422274745742
1233,421010002001009,42,101,000200,1009,39.955560668627484,-75.15449958335729
1234,421010006001011,42,101,000600,1011,39.9495048607641,-75.16176905245914
1235,421010009011004,42,101,000901,1004,39.94836495953763,-75.161071117116
1236,421010011014000,42,101,001101,4000,39.946450913584286,-75.16238188198457
1237,421010005004007,42,101,000500,4007,39.952312602748286,-75.15850467824075
1238,421010004032003,42,101,000403,2003,39.95185030619243,-75.16813921769327
1239,421010004042001,42,101,000404,2001,39.95478277871364,-75.17208700595816
1240,421010009011013,42,101,000901,1013,39.94724674943683,-75.16154462047574
1241,421010014003006,42,101,001400,3006,39.94333641682097,-75.16825796150097
1242,421010008062000,42,101,000806,2000,39.94933155081982,-75.1667011223228
1243,421010002001010,42,101,000200,1010,39.95609045870063,-75.15710117012213
1244,421010010011019,42,101,001001,1019,39.942152645652435,-75.15098195250992
1245,421010003001014,42,101,000300,1014,39.95755282228086,-75.1740302676715
1246,421010001014014,42,101,000101,4014,39.94884390983182,-75.14421376026375
1247,421010006002005,42,101,000600,2005,39.948989203024475,-75.15706801343744
1248,421010003003009,42,101,000300,3009,39.95641770515614,-75.16545883827919
1249,421010007021000,42,101,000702,1000,39.95175858489931,-75.17375852361995
1250,421010010024012,42,101,001002,4012,39.9419739752263,-75.14931333146679
1251,421010001025005,42,101,000102,5005,39.95383617046355,-75.14555897261897
1252,421010006001007,42,101,000600,1007,39.94931890027727,-75.16228601140324
1253,421010001012000,42,101,000101,2000,39.95011748812788,-75.1477686169162
1254,421010003003019,42,101,000300,3019,39.95481944608946,-75.16459539531228
1255,421010004043004,42,101,000404,3004,39.95362998871524,-75.16942011460259
1256,421010018001018,42,101,001800,1018,39.939156803424886,-75.15791511659269
1257,421010004012001,42,101,000401,2001,39.9526959283885,-75.17354226103421
1258,421010006001009,42,101,000600,1009,39.94895754747667,-75.15909668919375
1259,421010005004005,42,101,000500,4005,39.95339594247067,-75.15646843849069
1260,421010002001011,42,101,000200,1011,39.95519669982701,-75.15685038921953
1261,421010007013001,42,101,000701,3001,39.950660517197285,-75.16712918617011
1262,421010016002003,42,101,001600,2003,39.941026137458124,-75.1474022262969
1263,421010135002017,42,101,013500,2017,39.96817146502598,-75.1682240903192
1264,421010006001001,42,101,000600,1001,39.94992179302283,-75.16058132312293
1265,421010004031003,42,101,000403,1003,39.953378025855585,-75.16589367055539
1266,421010002001015,42,101,000200,1015,39.9543445315087,-75.1566283562965
1267,421010023002011,42,101,002300,2011,39.934675686008696,-75.16686450045877
1268,421010008062001,42,101,000806,2001,39.9494145739793,-75.1670404205911
1269,421010004032002,42,101,000403,2002,39.95328006415081,-75.16802337814649
1270,421010009011000,42,101,000901,1000,39.94859440654841,-75.15987898696167
1271,421010003004019,42,101,000300,4019,39.95591828125831,-75.16830851930985
1272,421010016001005,42,101,001600,1005,39.941654999986454,-75.15136388129606
1273,421010009021002,42,101,000902,1002,39.94778612331612,-75.1562842415512
1274,421010018001019,42,101,001800,1019,39.93905039962233,-75.1575971606492
1275,421010001014012,42,101,000101,4012,39.94979407671718,-75.14473885535675
1276,421010015001010,42,101,001500,1010,39.94136404788802,-75.15273047611467
1277,421010001014015,42,101,000101,4015,39.949033084566665,-75.1478859337919
1278,421010016002002,42,101,001600,2002,39.94069695557494,-75.14608336292962
1279,421010002001009,42,101,000200,1009,39.95551791758134,-75.15565186658387
1280,421010010021000,42,101,001002,1000,39.94802446148056,-75.14308962800126
1281,421010003004008,42,101,000300,4008,39.95757804445679,-75.16775817128647
1282,421010010011016,42,101,001001,1016,39.94230629682404,-75.15312988796151
1283,421010008051000,42,101,000805,1000,39.94968568098087,-75.16959106072684
1284,421010006002005,42,101,000600,2005,39.94862605428075,-75.15722193527301
1285,421010008061000,42,101,000806,1000,39.948645429706055,-75.16513363888507
1286,421010125025004,42,101,012502,5004,39.96022708571247,-75.16866923570318
1287,421010001012003,42,101,000101,2003,39.94963109312843,-75.15166103001152
1288,421010008061003,42,101,000806,1003,39.947729103764146,-75.1661486306096
1289,421010016001001,42,101,001600,1001,39.941478417732405,-75.14896062623846
1290,421010009022007,42,101,000902,2007,39.946754191924846,-75.15756542746253
1291,421010001015007,42,101,000101,5007,39.949559617312666,-75.14291621289553
1292,421010003003019,42,101,000300,3019,39.95482995513481,-75.16467050014316
1293,421010008061000,42,101,000806,1000,39.949089447547635,-75.16490869005251
1294,421010002001012,42,101,000200,1012,39.95517277145788,-75.15551078487786
1295,421010010024016,42,101,001002,4016,39.94191633894527,-75.14485494996866
1296,421010006001009,42,101,000600,1009,39.94908007968972,-75.16003794344574
1297,421010004043004,42,101,000404,3004,39.95362998871524,-75.16942011460259
1298,421010002003014,42,101,000200,3014,39.955995836772786,-75.15933644882502
1299,421010004041002,42,101,000404,1002,39.953095367133606,-75.17244863847996
1300,421010010011019,42,101,001001,1019,39.94200870626575,-75.15106618963746
1301,421010015001000,42,101,001500,1000,39.94194917610732,-75.15336633491559
1302,421010009012007,42,101,000901,2007,39.948202644587994,-75.16258795939397
1303,421010006001008,42,101,000600,1008,39.950171497128665,-75.16212991678636
1304,421010009011004,42,101,000901,1004,39.94846207794358,-75.16086499146573
1305,421010002001011,42,101,000200,1011,39.955223230532475,-75.15605638006015
1306,421010007021000,42,101,000702,1000,39.95148304952167,-75.17405526268033
1307,421010002001016,42,101,000200,1016,39.95393951278131,-75.15668697926712
1308,421010009011005,42,101,000901,1005,39.94804467827883,-75.16143413384233
1309,421010006001011,42,101,000600,1011,39.94960181223559,-75.16115672459135
1310,421010015001000,42,101,001500,1000,39.94194917610732,-75.15336633491559
1311,421010008061000,42,101,000806,1000,39.948625706271365,-75.1656304029275
1312,421010008062001,42,101,000806,2001,39.94940095031081,-75.16693080980944
1313,421010014001000,42,101,001400,1000,39.94431474233533,-75.17282233459454
1314,421010006001009,42,101,000600,1009,39.94923686594317,-75.15909231249725
1315,421010008032006,42,101,000803,2006,39.94871256481416,-75.1744244400482
1316,421010367001007,42,101,036700,1007,39.96052490312847,-75.14546721595127
1317,421010009011001,42,101,000901,1001,39.94873274425198,-75.16115313130649
1318,421010022003003,42,101,002200,3003,39.93743058888355,-75.17299733444298
1319,421010369026014,42,101,036902,6014,39.95284674244737,-75.1846294730701
1320,421010010021000,42,101,001002,1000,39.94801190379842,-75.1430175469556
1321,421010376001007,42,101,037600,1007,39.96190909590767,-75.15430077177315
1322,421010010021000,42,101,001002,1000,39.94801118577632,-75.14278508407786
1323,421010008062000,42,101,000806,2000,39.94913378309467,-75.16635869892438
1324,421010002001014,42,101,000200,1014,39.95380086068533,-75.1557505948062
1325,421010012042007,42,101,001204,2007,39.9451924709574,-75.17052416778486
1326,421010013021002,42,101,001302,1002,39.94484104958632,-75.17994043737338
1327,421010002003014,42,101,000200,3014,39.955995836772786,-75.15933644882502
1328,421010007013007,42,101,000701,3007,39.94991827576729,-75.16699620279233
1329,421010002001007,42,101,000200,1007,39.95639291378884,-75.15433857725932
1330,421010009011003,42,101,000901,1003,39.94841647893463,-75.16211887402274
1331,421010004031003,42,101,000403,1003,39.953378025855585,-75.16589367055539
1332,421010003004011,42,101,000300,4011,39.95629226896875,-75.16895292484601
1333,421010005003002,42,101,000500,3002,39.95061821469499,-75.15573799868724
1334,421010006001011,42,101,000600,1011,39.949264902432475,-75.16178005634775
1335,421010013021001,42,101,001302,1001,39.94505217615301,-75.17960061167459
1336,421010004032001,42,101,000403,2001,39.954189465569975,-75.16737340489546
1337,421010019002006,42,101,001900,2006,39.94042997250077,-75.17579186120632
1338,421010005001011,42,101,000500,1011,39.951109444743786,-75.16305419491059
1339,421010133001020,42,101,013300,1020,39.96642668078415,-75.16090190165639
1340,421010001014002,42,101,000101,4002,39.95055904223787,-75.14627469579384
1341,421010016002002,42,101,001600,2002,39.941091508811205,-75.14643570499346
1342,421010012031001,42,101,001203,1001,39.94639173691381,-75.17322873337525
1343,421010005004001,42,101,000500,4001,39.9526171029271,-75.15299724180066
1344,421010004041004,42,101,000404,1004,39.95250355761086,-75.17039359587226
1345,421010134021004,42,101,013402,1004,39.96614983576254,-75.17054230052867
1346,421010134012000,42,101,013401,2000,39.967117498059096,-75.17243124958537
1347,421010009012001,42,101,000901,2001,39.94905182542593,-75.1636427106038
1348,421010134021007,42,101,013402,1007,39.96522233647157,-75.17073287809202
1349,421010024003019,42,101,002400,3019,39.936228633942,-75.15864027330488
1350,421010022002002,42,101,002200,2002,39.935826523876415,-75.1703633920213
1351,421010003004009,42,101,000300,4009,39.956284865535046,-75.16790537153692
1352,421010004032002,42,101,000403,2002,39.95328006415081,-75.16802337814649
1353,421010005004007,42,101,000500,4007,39.952312602748286,-75.15850467824075
1354,421010009022007,42,101,000902,2007,39.947183541288645,-75.15725527134215
1355,421010001014010,42,101,000101,4010,39.950512291192986,-75.14540745709637
1356,421010002002006,42,101,000200,2006,39.955064885073256,-75.15414813365567
1357,421010013022007,42,101,001302,2007,39.94199717097771,-75.18078297962033
1358,421010019002011,42,101,001900,2011,39.93893567463254,-75.17401435833018
1359,421010004031004,42,101,000403,1004,39.95217199726024,-75.16615230194455
1360,421010010024019,42,101,001002,4019,39.94189459928785,-75.14770139180834
1361,421010004032003,42,101,000403,2003,39.95185030619243,-75.16813921769327
1362,421010005003009,42,101,000500,3009,39.95022143195014,-75.15494408990695
1363,421010012042011,42,101,001204,2011,39.94454917072806,-75.17158314291426
1364,421010006001008,42,101,000600,1008,39.95010312957007,-75.16214404614648
1365,421010004032003,42,101,000403,2003,39.95185030619243,-75.16813921769327
1366,421010004032000,42,101,000403,2000,39.95458013786768,-75.16699474990939
1367,421010018001023,42,101,001800,1023,39.939869304974465,-75.15586041149687
1368,421010011011002,42,101,001101,1002,39.945666444831254,-75.16457922723794
1369,421010005004011,42,101,000500,4011,39.95164005974374,-75.15267317094793
1370,421010004032003,42,101,000403,2003,39.95256027010284,-75.16808521937138
1371,421010005003002,42,101,000500,3002,39.95061821469499,-75.15573799868724
1372,421010007013002,42,101,000701,3002,39.951073007401206,-75.16792407781094
1373,421010010021000,42,101,001002,1000,39.948002463782345,-75.14338385119687
1374,421010010011016,42,101,001001,1016,39.942314152047594,-75.15356274946173
1375,421010004032003,42,101,000403,2003,39.95185030619243,-75.16813921769327
1376,421010005003003,42,101,000500,3003,39.95098627810091,-75.15706766936036
1377,421010007021004,42,101,000702,1004,39.95088391896438,-75.17470700070632
1378,421010012043008,42,101,001204,3008,39.9440188410359,-75.16661004737318
1379,421010001023003,42,101,000102,3003,39.953876725397535,-75.14468763049948
1380,421010006001007,42,101,000600,1007,39.94957507069708,-75.16286875796514
1381,421010008033002,42,101,000803,3002,39.948741876968214,-75.17399363317419
1382,421010006002008,42,101,000600,2008,39.94820112720179,-75.15345477174533
1383,421010133002002,42,101,013300,2002,39.96486526755397,-75.16572350026848
1384,421010019003007,42,101,001900,3007,39.938584389521,-75.16948093545334
1385,421010024004009,42,101,002400,4009,39.93622926787158,-75.15664980897397
1386,421010007013001,42,101,000701,3001,39.95052011394457,-75.16619282166309
1387,421010001014003,42,101,000101,4003,39.95080879136836,-75.14533321229536
1388,421010013022007,42,101,001302,2007,39.94199717097771,-75.18078297962033
1389,421010008052000,42,101,000805,2000,39.94957792361173,-75.16847621723166
1390,421010002001015,42,101,000200,1015,39.954456426375906,-75.15745121148237
1391,421010012013011,42,101,001201,3011,39.94561784006765,-75.17504919928122
1392,421010009012001,42,101,000901,2001,39.949002076443136,-75.16326001614617
1393,421010008061000,42,101,000806,1000,39.949089447547635,-75.16490869005251
1394,421010018001000,42,101,001800,1000,39.93998302024796,-75.15295245087161
1395,421010008052001,42,101,000805,2001,39.9491716446706,-75.16783869498015
1396,421010018002013,42,101,001800,2013,39.94002651138337,-75.16426632564185
1397,421010004043002,42,101,000404,3002,39.954569878887895,-75.17051119994514
1398,421010024003007,42,101,002400,3007,39.938253967817396,-75.15818718478612
1399,421010131001018,42,101,013100,1018,39.96404031556401,-75.14887617277616
1400,421010008061003,42,101,000806,1003,39.94727421160995,-75.16519918515007
1401,421010001014002,42,101,000101,4002,39.95048137426611,-75.14581922954149
1402,421010010022006,42,101,001002,2006,39.94484596273347,-75.14953368940061
1403,421010016002003,42,101,001600,2003,39.94125857258948,-75.14733942884342
1404,421010001014012,42,101,000101,4012,39.9486182312052,-75.14469981926328
1405,421010007022000,42,101,000702,2000,39.95211889263658,-75.17657050436891
1406,421010024003001,42,101,002400,3001,39.938443027677074,-75.15780891917233
1407,421010010011014,42,101,001001,1014,39.94266856423724,-75.15196006098944
1408,421010004031003,42,101,000403,1003,39.953378025855585,-75.16589367055539
1409,421010008011000,42,101,000801,1000,39.950832089951966,-75.17819401098522
1410,421010004041003,42,101,000404,1003,39.95220654350721,-75.17236720875097
1411,421010008011003,42,101,000801,1003,39.94943774768842,-75.17790656422136
1412,421010005003002,42,101,000500,3002,39.95061821469499,-75.15573799868724
1413,421010005004008,42,101,000500,4008,39.95213693128237,-75.15708024910589
1414,421010376001021,42,101,037600,1021,39.96064218310636,-75.15456729234913
1415,421010024003019,42,101,002400,3019,39.93609699865136,-75.15911177297937
1416,421010010024012,42,101,001002,4012,39.94180817756319,-75.14957620960492
1417,421010007021000,42,101,000702,1000,39.951899070943,-75.17380173528286
1418,421010001014012,42,101,000101,4012,39.94862413702804,-75.14474986768046
1419,421010006001011,42,101,000600,1011,39.949309936052025,-75.16081305701096
1420,421010012013015,42,101,001201,3015,39.94541884883739,-75.17840450388553
1421,421010133001004,42,101,013300,1004,39.96955067485251,-75.16337919723084
1422,421010008062001,42,101,000806,2001,39.94944931960237,-75.16733033007368
1423,421010005003000,42,101,000500,3000,39.9505084281514,-75.152769054747
1424,421010135002017,42,101,013500,2017,39.96817146502598,-75.1682240903192
1425,421010005003006,42,101,000500,3006,39.95054755785089,-75.15837420607274
1426,421010001012003,42,101,000101,2003,39.94963109312843,-75.15166103001152
1427,421010007011002,42,101,000701,1002,39.950960931843284,-75.17027371662594
1428,421010376001032,42,101,037600,1032,39.95771998528399,-75.1539275622606
1429,421010004031003,42,101,000403,1003,39.953378025855585,-75.16589367055539
1430,421010015002001,42,101,001500,2001,39.94193350014435,-75.1575081996158
1431,421010133003005,42,101,013300,3005,39.96585550908233,-75.1621147523534
1432,421010004043002,42,101,000404,3002,39.954569878887895,-75.17051119994514
1433,421010132003011,42,101,013200,3011,39.9633311650798,-75.15596245121985
1434,421010004012002,42,101,000401,2002,39.952484280286434,-75.17524591006115
1435,421010024005017,42,101,002400,5017,39.936748154100876,-75.16275916300208
1436,421010011014003,42,101,001101,4003,39.9454492448437,-75.1627324091853
1437,421010007011003,42,101,000701,1003,39.950510760754995,-75.16917925243959
1438,421010016001009,42,101,001600,1009,39.940865023800306,-75.15114737607603
1439,421010013022003,42,101,001302,2003,39.942577382131205,-75.179317924199
1440,421010004043003,42,101,000404,3003,39.95361225059967,-75.17036463907024
1441,421010007021000,42,101,000702,1000,39.951587967209726,-75.17445774729838
1442,421010015002024,42,101,001500,2024,39.94143746605474,-75.16089317933783
1443,421010005003008,42,101,000500,3008,39.94966367354571,-75.1524971905522
1444,421010001014012,42,101,000101,4012,39.94979407671718,-75.14473885535675
1445,421010007011001,42,101,000701,1001,39.9511464046702,-75.17180895616754
1446,421010024005008,42,101,002400,5008,39.93902365967268,-75.16248066656196
1447,421010008061002,42,101,000806,1002,39.947989499761114,-75.16518508860518
1448,421010006001009,42,101,000600,1009,39.94898013079667,-75.159343079341
1449,421010008051000,42,101,000805,1000,39.94971794220728,-75.16985088171242
1450,421010011011004,42,101,001101,1004,39.94526627139995,-75.1641852490866
1451,421010001014015,42,101,000101,4015,39.94930458748648,-75.14885078720933
1452,421010001014013,42,101,000101,4013,39.94945569616393,-75.14416066611034
1453,421010001012003,42,101,000101,2003,39.94963109312843,-75.15166103001152
1454,421010001014014,42,101,000101,4014,39.94878778890935,-75.14432415262257
1455,421010008011000,42,101,000801,1000,39.950832089951966,-75.17819401098522
1456,421010004041004,42,101,000404,1004,39.95244977666384,-75.17040420044991
1457,421010125012002,42,101,012501,2002,39.96205829468887,-75.16727515065259
1458,421010004041004,42,101,000404,1004,39.95203650961029,-75.17159899649039
1459,421010125023002,42,101,012502,3002,39.963757729614855,-75.17500659635137
1460,421010002001010,42,101,000200,1010,39.95571103997186,-75.15692390018968
1461,421010376001020,42,101,037600,1020,39.960410470500356,-75.15335466655802
1462,421010004041004,42,101,000404,1004,39.95190099846558,-75.17044462454182
1463,421010007011000,42,101,000701,1000,39.95127779938253,-75.16950692333526
1464,421010024003020,42,101,002400,3020,39.93681754528325,-75.15935682806112
1465,421010004041004,42,101,000404,1004,39.95203650961029,-75.17159899649039
1466,421010008051005,42,101,000805,1005,39.94823727592343,-75.17079266653711
1467,421010004032002,42,101,000403,2002,39.95328006415081,-75.16802337814649
1468,421010006001008,42,101,000600,1008,39.950171497128665,-75.16212991678636
1469,421010004043004,42,101,000404,3004,39.95354136279995,-75.16872354225143
1470,421010007021000,42,101,000702,1000,39.951599628856535,-75.17454807584751
1471,421010024003019,42,101,002400,3019,39.93654774895166,-75.15981326609244
1472,421010008061000,42,101,000806,1000,39.948645429706055,-75.16513363888507
1473,421010004012000,42,101,000401,2000,39.953281352451,-75.17377698292998
1474,421010005003002,42,101,000500,3002,39.95124182700265,-75.1566802570117
1475,421010015002014,42,101,001500,2014,39.94254403278611,-75.16255411970539
1476,421010007013000,42,101,000701,3000,39.95056328689071,-75.16474315670256
1477,421010007013007,42,101,000701,3007,39.94984233547644,-75.1663609006128
1478,421010002001015,42,101,000200,1015,39.95450465978365,-75.15743490960351
1479,421010004012001,42,101,000401,2001,39.95307051788698,-75.17496964922832
1480,421010010011019,42,101,001001,1019,39.942466500017176,-75.15088450190981
1481,421010002001011,42,101,000200,1011,39.95523549944377,-75.15727465765436
1482,421010002001005,42,101,000200,1005,39.956252416073454,-75.15706322999719
1483,421010004011016,42,101,000401,1016,39.95416412613894,-75.17367690410003
1484,421010005003002,42,101,000500,3002,39.95061821469499,-75.15573799868724
1485,421010004032003,42,101,000403,2003,39.95256027010284,-75.16808521937138
1486,421010006001001,42,101,000600,1001,39.94985436541018,-75.16059613230033
1487,421010004032003,42,101,000403,2003,39.952475566888694,-75.16738856534054
1488,421010012043003,42,101,001204,3003,39.94548105768348,-75.16647394759845
1489,421010005003002,42,101,000500,3002,39.95061821469499,-75.15573799868724
1490,421010001015010,42,101,000101,5010,39.94861721171293,-75.14372130553971
1491,421010010021000,42,101,001002,1000,39.947984716922704,-75.14327821059288
1492,421010001014009,42,101,000101,4009,39.949858940071515,-75.14552573707186
1493,421010133001013,42,101,013300,1013,39.96810141388817,-75.16067477017826
1494,421010006002000,42,101,000600,2000,39.94918412350771,-75.15271352527071
1495,421010376002009,42,101,037600,2009,39.961744884819645,-75.15972148088287
1496,421010001015010,42,101,000101,5010,39.948923312994566,-75.14353419946549
1497,421010004031004,42,101,000403,1004,39.95217199726024,-75.16615230194455
1498,421010007011002,42,101,000701,1002,39.95093698293178,-75.1695626175531
1499,421010001021027,42,101,000102,1027,39.955480943212294,-75.1437081887
1500,421010005004006,42,101,000500,4006,39.95319608903859,-75.15808929105141
1501,421010132002003,42,101,013200,2003,39.965256011933604,-75.16039736394835
1502,421010015002024,42,101,001500,2024,39.94143746605474,-75.16089317933783
1503,421010010021011,42,101,001002,1011,39.94707161420919,-75.14931489774577
1504,421010006001011,42,101,000600,1011,39.94965642932556,-75.16173600549381
1505,421010004032001,42,101,000403,2001,39.954189465569975,-75.16737340489546
1506,421010009012002,42,101,000901,2002,39.948324191605884,-75.16405498212364
1507,421010007011004,42,101,000701,1004,39.950766333009035,-75.17084068164031
1508,421010001014013,42,101,000101,4013,39.94959875007083,-75.14397411528115
1509,421010376001012,42,101,037600,1012,39.95914676371202,-75.14964426795626
1510,421010005003008,42,101,000500,3008,39.94966367354571,-75.1524971905522
1511,421010367001007,42,101,036700,1007,39.95903635867468,-75.14583797527739
1512,421010003003019,42,101,000300,3019,39.95521659785314,-75.16366855418477
1513,421010023001001,42,101,002300,1001,39.93581049607728,-75.162063124079
1514,421010001014014,42,101,000101,4014,39.948633742438155,-75.14420549478403
1515,421010015001010,42,101,001500,1010,39.94136404788802,-75.15273047611467
1516,421010016001011,42,101,001600,1011,39.940860106462004,-75.15231717600211
1517,421010004013002,42,101,000401,3002,39.95391036725836,-75.17819045349876
1518,421010010011018,42,101,001001,1018,39.942090984442665,-75.15138407043435
1519,421010018001022,42,101,001800,1022,39.93949605123813,-75.1558838994571
1520,421010009011013,42,101,000901,1013,39.947081944311364,-75.16158063160782
1521,421010001012000,42,101,000101,2000,39.95011748812788,-75.1477686169162
1522,421010005003002,42,101,000500,3002,39.95061821469499,-75.15573799868724
1523,421010007013006,42,101,000701,3006,39.95016169033324,-75.16608967743403
1524,421010005003008,42,101,000500,3008,39.94985952258033,-75.15322962947202
1525,421010004043003,42,101,000404,3003,39.95361225059967,-75.17036463907024
1526,421010008033002,42,101,000803,3002,39.948628389675555,-75.17401954487968
1527,421010008034000,42,101,000803,4000,39.949842282702576,-75.173403979104
1528,421010004041004,42,101,000404,1004,39.9522310768726,-75.17156538641282
1529,421010004011016,42,101,000401,1016,39.95426575324606,-75.17447638328292
1530,421010001014014,42,101,000101,4014,39.94874349153079,-75.14433155135491
1531,421010376003025,42,101,037600,3025,39.95793269248547,-75.15901453508508
1532,421010001014012,42,101,000101,4012,39.94889339341934,-75.14501260280124
1533,421010001014015,42,101,000101,4015,39.94930458748648,-75.14885078720933
1534,421010006002000,42,101,000600,2000,39.94919422191405,-75.15279596887024
1535,421010010024013,42,101,001002,4013,39.94203533467926,-75.15037190691395
1536,421010008061003,42,101,000806,1003,39.94727421160995,-75.16519918515007
1537,421010002001010,42,101,000200,1010,39.95571103997186,-75.15692390018968
1538,421010010021000,42,101,001002,1000,39.948033347952524,-75.14315713211172
1539,421010006001009,42,101,000600,1009,39.949066048501905,-75.15988771786346
1540,421010004043004,42,101,000404,3004,39.95354136279995,-75.16872354225143
1541,421010004012001,42,101,000401,2001,39.952890826137896,-75.17349955638078
1542,421010016002002,42,101,001600,2002,39.94100578410025,-75.14598778385844
1543,421010003004011,42,101,000300,4011,39.95629226896875,-75.16895292484601
1544,421010012041000,42,101,001204,1000,39.94702107791421,-75.16690782143233
1545,421010001014008,42,101,000101,4008,39.9497293205107,-75.14636501431414
1546,421010022002000,42,101,002200,2000,39.9352234241796,-75.16786881249378
1547,421010004043002,42,101,000404,3002,39.954569878887895,-75.17051119994514
1548,421010015002024,42,101,001500,2024,39.94143746605474,-75.16089317933783
1549,421010015002024,42,101,001500,2024,39.94165654982709,-75.16084522438516
1550,421010376003017,42,101,037600,3017,39.95844311537243,-75.15825950086769
1551,421010002001014,42,101,000200,1014,39.95373712795934,-75.15539430265855
1552,421010002001009,42,101,000200,1009,39.95549133078581,-75.15520055364057
1553,421010367003036,42,101,036700,3036,39.958573079539306,-75.14236905136816
1554,421010010021000,42,101,001002,1000,39.94801190379842,-75.1430175469556
1555,421010002001014,42,101,000200,1014,39.95373712795934,-75.15539430265855
1556,421010125013005,42,101,012501,3005,39.96006594732706,-75.16285816143035
1557,421010023002001,42,101,002300,2001,39.93482371285432,-75.15837680582449
1558,421010015002024,42,101,001500,2024,39.94165654982709,-75.16084522438516
1559,421010015002024,42,101,001500,2024,39.941328579673495,-75.16102341339452
1560,421010004011010,42,101,000401,1010,39.954767456513444,-75.17851323876539
1561,421010004032004,42,101,000403,2004,39.951316330301495,-75.16590748691111
1562,421010004041007,42,101,000404,1007,39.9521024071821,-75.17213292992189
1563,421010004041000,42,101,000404,1000,39.95269644048363,-75.1692165416937
1564,421010006001011,42,101,000600,1011,39.94965642932556,-75.16173600549381
1565,421010016001018,42,101,001600,1018,39.9398041369447,-75.14814833999709
1566,421010001014012,42,101,000101,4012,39.94978452429424,-75.14466555179864
1567,421010005003002,42,101,000500,3002,39.95061821469499,-75.15573799868724
1568,421010008051001,42,101,000805,1001,39.949254726840344,-75.17042348242579
1569,421010019003011,42,101,001900,3011,39.93972251139681,-75.17027688137998
1570,421010019002002,42,101,001900,2002,39.941520846703575,-75.17685669521367
1571,421010367002010,42,101,036700,2010,39.96326499528397,-75.1457975418357
1572,421010005001004,42,101,000500,1004,39.952566051957824,-75.16054569061772
1573,421010004041007,42,101,000404,1007,39.95233783980126,-75.17206983954854
1574,421010009021008,42,101,000902,1008,39.94717931765441,-75.15390326529837
1575,421010008052003,42,101,000805,2003,39.94840206302012,-75.1680694430919
1576,421010019003004,42,101,001900,3004,39.93937017025026,-75.16685213286547
1577,421010007013008,42,101,000701,3008,39.950161941950135,-75.16887166470934
1578,421010009012001,42,101,000901,2001,39.94905182542593,-75.1636427106038
1579,421010007013008,42,101,000701,3008,39.950055459908455,-75.16806655998971
1580,421010003001015,42,101,000300,1015,39.95635558001888,-75.17476122873119
1581,421010009012007,42,101,000901,2007,39.94818782697331,-75.1624746611682
1582,421010001015007,42,101,000101,5007,39.949509268833175,-75.14247115534698
1583,421010001014008,42,101,000101,4008,39.948799731786245,-75.1461041324303
1584,421010125012002,42,101,012501,2002,39.96205829468887,-75.16727515065259
1585,421010023001001,42,101,002300,1001,39.93581049607728,-75.162063124079
1586,421010009022002,42,101,000902,2002,39.94810418639923,-75.15940646308155
